System Properties:																																												
Operating System:	 Microsoft Windows NT 6.0.6001 Service Pack 1																																											
System User Name:	 Tobii																																											
Machine Name:	 MOUNTDOOM																																											
																																												
Data properties:																																												
																																												
Recording name:	 Rec 25																																											
Recording date:	 7/9/2009																																											
Recording time:	 5:54:17 PM																																											
Recording resolution:	 1280 x 800																																											
																																												
Export date:	 7/13/2009																																											
Export time:	 12:49:19 PM																																											
																																												
Participant:	 P1																																											
Filter settings:																																												
																																												
Eye: Average																																												
Validity: Normal																																												
Fixation filter: Tobii fixation filter																																												
Fixation radius: 35																																												
																																												
Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	AudioSampleNumber		
0																					MovieStart	128	0	0	colorbars_Final.avi																	
9930	17:54:26.930	00:00:09.929	595	620.9261	388.624000	0.645160	0.405260	705.884600	3.407771	0	618.2725	385.887500	0.485968	0.403306	709.208200	3.781375	0	29	620.000000	387						colorbars_Final.avi	0	1280	800	0	0	621	393	450	0	Content		620.000000	387	9929575	2497374460	700691
9946	17:54:26.946	00:00:09.946	596	618.6566	376.614600	0.645148	0.405454	705.798100	3.343489	0	620.6697	380.267200	0.485962	0.403403	709.137600	3.802773	0	29	620.000000	378						colorbars_Final.avi	0	1280	800	0	0	621	393	450	0	Content		620.000000	378	9946198	2497391083	701489
9963	17:54:26.963	00:00:09.962	597	609.5751	376.337300	0.645128	0.405510	705.760700	3.359263	0	617.6443	386.759600	0.485950	0.403394	709.152000	3.789411	0	29	614.000000	382						colorbars_Final.avi	0	1280	800	0	0	621	393	450	0	Content		614.000000	382	9962820	2497407705	702287
9979	17:54:26.979	00:00:09.979	598	615.4581	395.495900	0.645080	0.405629	705.591000	3.381174	0	628.9724	391.071100	0.485933	0.403530	709.126700	3.792042	0	29	622.000000	393						colorbars_Final.avi	0	1280	800	0	0	621	393	450	0	Content		622.000000	393	9979445	2497424330	703085
9996	17:54:26.996	00:00:09.996	599	617.8685	392.038300	0.645070	0.405902	705.630300	3.385018	0	623.9798	382.918500	0.485911	0.403709	709.155600	3.790603	0	29	621.000000	387						colorbars_Final.avi	0	1280	800	0	0	621	393	450	0	Content		621.000000	387	9996194	2497441079	703889
10013	17:54:27.013	00:00:10.012	600	572.2501	399.337400	0.645218	0.406063	705.739500	3.355142	0	591.4428	395.409300	0.486056	0.403971	709.113300	3.805296	0	30	582.000000	397						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		582.000000	397	10012821	2497457706	704687
10029	17:54:27.029	00:00:10.029	601	568.6661	381.272300	0.645366	0.406138	705.715400	3.359052	0	571.3087	382.428500	0.486166	0.403998	709.190600	3.764335	0	30	570.000000	382						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		570.000000	382	10029452	2497474337	705485
10046	17:54:27.046	00:00:10.046	602	581.064	402.504400	0.645269	0.406235	706.016400	3.366407	0	578.3605	390.165500	0.486087	0.404173	709.206100	3.746166	0	30	580.000000	396						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		580.000000	396	10046065	2497490950	706283
10063	17:54:27.063	00:00:10.062	603	572.7894	406.265400	0.645171	0.406237	706.000600	3.384040	0	576.0859	389.048000	0.486048	0.404225	709.136500	3.760170	0	30	574.000000	398						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		574.000000	398	10062814	2497507699	707087
10079	17:54:27.079	00:00:10.079	604	578.4319	387.813900	0.645095	0.406009	705.988400	3.313690	0	570.1378	402.695200	0.485928	0.404043	709.410000	3.747850	0	30	574.000000	395						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		574.000000	395	10079438	2497524323	707885
10096	17:54:27.096	00:00:10.096	605	579.2356	408.417200	0.645004	0.405843	705.806500	3.368677	0	568.3669	387.243600	0.485846	0.403966	709.624200	3.716762	0	30	574.000000	398						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		574.000000	398	10096062	2497540947	708683
10113	17:54:27.113	00:00:10.112	606	579.152	398.617000	0.644939	0.405770	705.854600	3.361248	0	576.0317	410.377300	0.485795	0.403878	709.754700	3.734708	0	30	578.000000	404						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		578.000000	404	10112684	2497557569	709481
10129	17:54:27.129	00:00:10.129	607	579.9854	403.668800	0.644873	0.405498	706.109900	3.347512	0	576.3712	402.646200	0.485758	0.403712	709.822000	3.738167	0	30	578.000000	403						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		578.000000	403	10129432	2497574317	710284
10146	17:54:27.146	00:00:10.146	608	579.5372	411.876200	0.644839	0.405242	706.106300	3.368943	0	574.1451	386.409600	0.485741	0.403535	709.817100	3.698135	0	30	577.000000	399						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		577.000000	399	10146056	2497590941	711082
10163	17:54:27.163	00:00:10.162	609	576.8761	410.065000	0.644849	0.405115	706.145300	3.330632	0	572.3312	389.413500	0.485753	0.403455	709.870800	3.694383	0	30	575.000000	400						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		575.000000	400	10162682	2497607567	711880
10179	17:54:27.179	00:00:10.179	610	576.4271	400.955800	0.644887	0.405022	706.061100	3.339038	0	568.1752	378.819100	0.485794	0.403331	709.866500	3.666576	0	30	572.000000	390						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		572.000000	390	10179306	2497624191	712678
10196	17:54:27.196	00:00:10.196	611	577.8535	406.315100	0.644972	0.404904	705.841200	3.329443	0	560.7569	393.871300	0.485857	0.403073	709.785000	3.666921	0	30	569.000000	400						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		569.000000	400	10196055	2497640940	713482
10213	17:54:27.213	00:00:10.212	612	580.2742	410.609600	0.645086	0.404750	706.020000	3.322196	0	570.813	410.545600	0.485999	0.402967	709.497300	3.666524	0	30	576.000000	411						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		576.000000	411	10212677	2497657562	714280
10229	17:54:27.229	00:00:10.229	613	581.6658	400.589200	0.645268	0.404759	706.150600	3.332522	0	579.337	391.375800	0.486201	0.402946	709.777500	3.632882	0	30	581.000000	396						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		581.000000	396	10229302	2497674187	715078
10246	17:54:27.246	00:00:10.245	614	570.6902	402.784500	0.645416	0.404753	705.950900	3.284381	0	569.8323	382.883600	0.486318	0.402866	709.722800	3.604654	0	30	570.000000	393						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		570.000000	393	10245927	2497690812	715876
10263	17:54:27.263	00:00:10.262	615	571.8148	414.383000	0.645588	0.404787	705.830300	3.285403	0	571.2253	393.101200	0.486481	0.402821	709.395000	3.621644	0	30	572.000000	404						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		572.000000	404	10262678	2497707563	716680
10279	17:54:27.279	00:00:10.279	616	583.0439	410.535300	0.645811	0.404984	705.848400	3.297403	0	579.1445	392.151600	0.486701	0.402870	709.591200	3.578588	0	30	581.000000	401						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		581.000000	401	10279301	2497724186	717478
10296	17:54:27.296	00:00:10.295	617	575.1805	400.446700	0.645996	0.405162	705.629100	3.241753	0	576.2087	391.797100	0.486881	0.402958	709.319300	3.578087	0	30	576.000000	396						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		576.000000	396	10295922	2497740807	718276
10313	17:54:27.313	00:00:10.312	618	581.1485	416.073600	0.646146	0.405224	705.758100	3.283897	0	575.9167	394.134900	0.487001	0.402925	709.228500	3.566160	0	30	579.000000	405						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		579.000000	405	10312549	2497757434	719074
10329	17:54:27.329	00:00:10.329	619	585.7026	415.160200	0.646309	0.405360	705.746700	3.242802	0	576.1857	409.419400	0.487158	0.402988	709.308700	3.577903	0	30	581.000000	412						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		581.000000	412	10329299	2497774184	719878
10346	17:54:27.346	00:00:10.345	620	575.5541	401.452000	0.646406	0.405582	705.679400	3.208542	0	581.5658	389.355700	0.487265	0.403215	709.563900	3.541248	0	30	579.000000	395						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		579.000000	395	10345920	2497790805	720676
10363	17:54:27.363	00:00:10.362	621	577.2965	400.886200	0.646453	0.405612	705.530500	3.190993	0	574.0651	395.543500	0.487299	0.403210	709.579300	3.521967	0	30	576.000000	398						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		576.000000	398	10362546	2497807431	721474
10379	17:54:27.379	00:00:10.379	622	575.8343	403.531900	0.646460	0.405585	705.588600	3.178387	0	575.9369	399.807300	0.487307	0.403135	709.586400	3.516504	0	30	576.000000	402						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		576.000000	402	10379297	2497824182	722278
10396	17:54:27.396	00:00:10.395	623	576.2212	414.457600	0.646427	0.405613	705.723400	3.196428	0	571.9031	411.519700	0.487286	0.403249	709.649000	3.505127	0	30	574.000000	413						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		574.000000	413	10395918	2497840803	723075
10413	17:54:27.413	00:00:10.412	624	575.9261	399.781700	0.646372	0.405615	705.836700	3.149038	0	582.3734	399.812500	0.487244	0.403299	709.606700	3.479332	0	30	579.000000	400						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		579.000000	400	10412541	2497857426	723873
10429	17:54:27.429	00:00:10.429	625	585.3752	427.320800	0.646283	0.405507	705.952100	3.218593	0	575.4097	398.960000	0.487130	0.403248	709.381200	3.461626	0	30	580.000000	413						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		580.000000	413	10429169	2497874054	724671
10446	17:54:27.446	00:00:10.445	626	581.772	400.004300	0.646131	0.405370	705.973700	3.150128	0	576.4146	393.109700	0.486992	0.403201	709.292800	3.423548	0	30	579.000000	397						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		579.000000	397	10445916	2497890801	725475
10463	17:54:27.463	00:00:10.462	627	575.0956	418.712700	0.645994	0.405259	705.853800	3.203674	0	576.4285	403.413900	0.486844	0.403179	709.638500	3.430493	0	30	576.000000	411						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		576.000000	411	10462539	2497907424	726273
10479	17:54:27.479	00:00:10.479	628	579.4932	419.461000	0.645725	0.405278	705.952500	3.182137	0	585.0228	429.061600	0.486703	0.403288	709.665300	3.464182	0	30	582.000000	424						colorbars_Final.avi	0	1280	800	0	0	576	400	483	0	Content		582.000000	424	10479161	2497924046	727071
10496	17:54:27.496	00:00:10.495	629	587.1813	564.464400	0.645409	0.406227	705.856000	3.189208	0	583.5115	545.868100	0.486709	0.404459	709.610900	3.382550	0	31	585.000000	555						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		585.000000	555	10495785	2497940670	727869
10513	17:54:27.513	00:00:10.512	630	594.7887	659.413600	0.645165	0.406710	706.051800	3.213457	0	583.4136	668.571000	0.486621	0.405089	709.164400	3.447129	0	31	589.000000	664						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		589.000000	664	10512534	2497957419	728673
10529	17:54:27.529	00:00:10.529	631	577.5004	609.745300	0.645163	0.406505	706.008400	3.079318	0	585.8917	658.986100	0.486341	0.404888	709.585700	3.452594	0	31	582.000000	634						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		582.000000	634	10529155	2497974040	729471
10546	17:54:27.546	00:00:10.545	632	588.0291	649.687600	0.645123	0.406394	705.832300	3.183729	0	592.3223	657.772200	0.486298	0.404767	709.610500	3.423012	0	31	590.000000	654						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		590.000000	654	10545780	2497990665	730269
10562	17:54:27.562	00:00:10.562	633	582.126	643.301900	0.645123	0.406265	705.870700	3.160914	0	590.4026	653.348300	0.486252	0.404626	709.705200	3.420825	0	31	586.000000	648						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		586.000000	648	10562402	2498007287	731067
10579	17:54:27.579	00:00:10.579	634	594.4648	661.474500	0.645148	0.406216	705.890700	3.212762	0	586.5554	660.023400	0.486247	0.404589	709.667200	3.429525	0	31	591.000000	661						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		591.000000	661	10579148	2498024033	731870
10596	17:54:27.596	00:00:10.595	635	585.1465	624.418700	0.645217	0.406189	705.719000	3.131568	0	579.275	656.944900	0.486260	0.404503	709.664200	3.427634	0	31	582.000000	641						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		582.000000	641	10595772	2498040657	732668
10612	17:54:27.612	00:00:10.612	636	588.8165	637.237400	0.645333	0.406236	705.848600	3.169311	0	589.2528	657.844000	0.486315	0.404495	709.666400	3.448140	0	31	589.000000	648						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		589.000000	648	10612396	2498057281	733466
10629	17:54:27.629	00:00:10.629	637	578.1404	610.953600	0.645442	0.406365	705.635400	3.137535	0	583.2258	664.589700	0.486383	0.404531	709.627300	3.468496	0	31	581.000000	638						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		581.000000	638	10629019	2498073904	734264
10646	17:54:27.646	00:00:10.645	638	595.8751	661.136000	0.645545	0.406510	705.636000	3.215721	0	583.9485	666.828400	0.486486	0.404521	709.281300	3.465513	0	31	590.000000	664						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		590.000000	664	10645769	2498090654	735068
10662	17:54:27.662	00:00:10.662	639	586.0995	630.443700	0.645641	0.406496	705.633200	3.166383	0	585.1315	673.826000	0.486594	0.404568	709.318400	3.485806	0	31	586.000000	652						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		586.000000	652	10662393	2498107278	735866
10679	17:54:27.679	00:00:10.679	640	598.6053	662.996900	0.645792	0.406730	705.879300	3.256316	0	590.2203	680.657700	0.486704	0.404659	709.616100	3.503639	0	31	594.000000	672						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		594.000000	672	10679016	2498123901	736664
10696	17:54:27.696	00:00:10.695	641	586.2217	646.327600	0.645880	0.406968	705.634900	3.194013	0	586.5756	669.595900	0.486762	0.404826	709.627000	3.502541	0	31	586.000000	658						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		586.000000	658	10695638	2498140523	737462
10712	17:54:27.712	00:00:10.712	642	577.0601	614.862200	0.645929	0.407086	705.604700	3.187821	0	588.1128	663.056800	0.486804	0.404833	709.574300	3.505891	0	31	583.000000	639						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		583.000000	639	10712386	2498157271	738266
10729	17:54:27.729	00:00:10.729	643	585.5967	641.879200	0.645949	0.407213	705.588500	3.230466	0	591.2365	674.910100	0.486812	0.404914	709.641500	3.535563	0	31	588.000000	658						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		588.000000	658	10729008	2498173893	739063
10746	17:54:27.746	00:00:10.745	644	588.11	651.536700	0.645955	0.407427	705.623400	3.270546	0	587.1144	656.026900	0.486805	0.405158	709.640400	3.521692	0	31	588.000000	654						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		588.000000	654	10745634	2498190519	739862
10762	17:54:27.762	00:00:10.762	645	605.5848	620.080400	0.645917	0.407543	705.656100	3.269354	0	589.0466	639.814900	0.486770	0.405136	709.585900	3.520857	0	31	597.000000	630						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		597.000000	630	10762256	2498207141	740659
10779	17:54:27.779	00:00:10.779	646	596.7635	658.697400	0.645820	0.407199	705.653300	3.301674	0	582.9006	660.028900	0.486683	0.405069	709.439800	3.557402	0	31	590.000000	659						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		590.000000	659	10779007	2498223892	741463
10796	17:54:27.796	00:00:10.795	647	627.4024	656.810000	0.645501	0.407221	705.841700	3.306947	0	623.8289	667.687100	0.486350	0.405144	709.862900	3.577444	0	31	626.000000	662						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		626.000000	662	10795634	2498240519	742261
10812	17:54:27.812	00:00:10.812	648	615.586	635.687300	0.645383	0.407114	706.033000	3.282341	0	611.1888	663.090600	0.486277	0.405105	709.734900	3.573263	0	31	613.000000	649						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		613.000000	649	10812256	2498257141	743059
10829	17:54:27.829	00:00:10.828	649	635.5445	678.568100	0.645227	0.406918	706.080900	3.376022	0	619.9235	665.175700	0.486152	0.404842	709.820900	3.575363	0	31	628.000000	672						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		628.000000	672	10828880	2498273765	743857
10846	17:54:27.846	00:00:10.845	650	609.6763	666.142400	0.645069	0.406556	706.078100	3.352510	0	607.5072	661.946200	0.485976	0.404667	709.682000	3.577955	0	31	609.000000	664						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		609.000000	664	10845630	2498290515	744661
10862	17:54:27.862	00:00:10.862	651	607.5544	641.655000	0.644967	0.406385	706.046800	3.312561	0	614.5054	667.945100	0.485896	0.404622	709.688500	3.585388	0	31	611.000000	655						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		611.000000	655	10862255	2498307140	745459
10879	17:54:27.879	00:00:10.878	652	627.2902	654.796100	0.644913	0.406062	706.041700	3.356585	0	618.3025	665.075300	0.485814	0.404392	709.930200	3.611434	0	31	623.000000	660						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		623.000000	660	10878895	2498323780	746258
10896	17:54:27.896	00:00:10.895	653	608.9031	611.056200	0.644852	0.405911	706.057700	3.275629	0	616.5847	686.832200	0.485775	0.404088	709.946500	3.624198	0	31	613.000000	649						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		613.000000	649	10895516	2498340401	747056
10912	17:54:27.912	00:00:10.912	654	611.047	648.387100	0.644845	0.405593	706.054900	3.337937	0	612.2307	679.040400	0.485776	0.404048	709.950100	3.603040	0	31	612.000000	664						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		612.000000	664	10912254	2498357139	747859
10929	17:54:27.929	00:00:10.928	655	606.361	643.185100	0.644883	0.405548	706.155900	3.326971	0	618.9042	684.531500	0.485802	0.404019	709.938800	3.640977	0	31	613.000000	664						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		613.000000	664	10928876	2498373761	748657
10945	17:54:27.945	00:00:10.945	656	608.0024	610.803100	0.644977	0.405544	706.132000	3.268116	0	612.9211	680.586000	0.485851	0.403857	709.910700	3.636444	0	31	610.000000	646						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		610.000000	646	10945499	2498390384	749455
10962	17:54:27.962	00:00:10.962	657	613.4988	645.048200	0.645094	0.405401	706.129200	3.357118	0	608.5953	674.209300	0.485978	0.403758	709.648200	3.620099	0	31	611.000000	660						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		611.000000	660	10962251	2498407136	750259
10979	17:54:27.979	00:00:10.978	658	624.8307	674.448900	0.645305	0.405620	706.062900	3.420891	0	616.0659	677.728100	0.486180	0.403889	709.967500	3.640126	0	31	620.000000	676						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		620.000000	676	10978874	2498423759	751057
10995	17:54:27.995	00:00:10.995	659	615.9388	655.098300	0.645516	0.405901	705.721300	3.379592	0	610.2957	664.737100	0.486359	0.404051	709.806100	3.622262	0	31	613.000000	660						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		613.000000	660	10995496	2498440381	751855
11012	17:54:28.012	00:00:11.012	660	624.5887	632.202900	0.645775	0.406188	705.686000	3.381180	0	611.1751	661.478800	0.486664	0.404083	709.642300	3.624857	0	31	618.000000	647						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		618.000000	647	11012133	2498457018	752653
11029	17:54:28.029	00:00:11.028	661	615.0848	650.841600	0.646073	0.406378	705.683100	3.386072	0	604.4691	660.815900	0.486868	0.404271	709.709500	3.628182	0	31	610.000000	656						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		610.000000	656	11028872	2498473757	753457
11046	17:54:28.046	00:00:11.045	662	616.0828	618.284100	0.646394	0.406734	705.542500	3.348075	0	610.1415	674.676900	0.487200	0.404445	709.496600	3.641740	0	31	613.000000	646						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		613.000000	646	11045506	2498490391	754255
11062	17:54:28.062	00:00:11.062	663	625.6323	662.571000	0.646616	0.406938	705.706900	3.429978	0	610.5319	675.395100	0.487414	0.404537	709.340300	3.644713	0	31	618.000000	669						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		618.000000	669	11062135	2498507020	755053
11079	17:54:28.079	00:00:11.078	664	613.572	649.208200	0.646852	0.406971	705.519300	3.388482	0	610.8423	652.551300	0.487609	0.404471	709.252100	3.629651	0	31	612.000000	651						colorbars_Final.avi	0	1280	800	0	0	609	655	600	0	Content		612.000000	651	11078746	2498523631	755851
11095	17:54:28.095	00:00:11.095	665	614.3256	511.830600	0.646822	0.406013	705.908900	3.386399	0	617.3617	510.716900	0.487858	0.403501	709.793200	3.679491	0	32	616.000000	511						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		616.000000	511	11095494	2498540379	756654
11112	17:54:28.112	00:00:11.112	666	616.6169	420.305200	0.646663	0.405179	706.059700	3.416975	0	626.3403	407.493700	0.488111	0.402523	709.440100	3.654525	0	32	621.000000	414						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		621.000000	414	11112130	2498557015	757453
11129	17:54:28.129	00:00:11.128	667	620.6043	415.335200	0.646719	0.404829	706.438600	3.415478	0	615.0616	400.460300	0.488067	0.402294	709.538100	3.634204	0	32	618.000000	408						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		618.000000	408	11128742	2498573627	758250
11145	17:54:28.145	00:00:11.145	668	617.7085	398.157800	0.646747	0.404815	706.399100	3.379769	0	620.0797	411.804100	0.487966	0.402333	709.441000	3.665849	0	32	619.000000	405						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		619.000000	405	11145367	2498590252	759048
11162	17:54:28.162	00:00:11.162	669	617.2612	403.887800	0.646722	0.404738	706.398500	3.401249	0	613.6924	427.072600	0.487841	0.402315	709.767900	3.671728	0	32	615.000000	415						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		615.000000	415	11162130	2498607015	759853
11179	17:54:28.179	00:00:11.178	670	619.8707	413.052900	0.646622	0.404551	706.102600	3.427880	0	619.4948	405.389300	0.487735	0.402250	709.867600	3.669984	0	32	620.000000	409						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		620.000000	409	11178743	2498623628	760650
11195	17:54:28.195	00:00:11.195	671	614.0613	411.055800	0.646521	0.404312	705.890000	3.419451	0	618.971	404.241100	0.487582	0.402090	709.802400	3.644448	0	32	617.000000	408						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		617.000000	408	11195365	2498640250	761448
11212	17:54:28.212	00:00:11.211	672	616.4357	392.979200	0.646439	0.404127	705.854700	3.387922	0	618.0564	408.981200	0.487457	0.401945	709.832100	3.677328	0	32	617.000000	401						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		617.000000	401	11211990	2498656875	762246
11229	17:54:28.229	00:00:11.228	673	620.7228	406.520400	0.646370	0.403914	706.121500	3.431087	0	616.914	395.214200	0.487343	0.401904	709.941700	3.679917	0	32	619.000000	401						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		619.000000	401	11228739	2498673624	763050
11245	17:54:28.245	00:00:11.245	674	624.1874	404.793200	0.646321	0.403724	706.228600	3.412797	0	616.4265	388.743700	0.487290	0.401739	709.973900	3.671529	0	32	620.000000	397						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		620.000000	397	11245364	2498690249	763848
11262	17:54:28.262	00:00:11.261	675	623.853	401.801800	0.646312	0.403638	706.245400	3.416864	0	625.0881	399.727100	0.487266	0.401688	709.955900	3.708816	0	32	624.000000	401						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		624.000000	401	11261987	2498706872	764646
11279	17:54:28.279	00:00:11.278	676	623.543	403.913900	0.646335	0.403612	706.141500	3.437264	0	620.356	393.125800	0.487268	0.401659	709.962500	3.697897	0	32	622.000000	399						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		622.000000	399	11278614	2498723499	765444
11295	17:54:28.295	00:00:11.295	677	618.3951	396.101500	0.646402	0.403677	705.836900	3.418832	0	616.2528	390.678200	0.487301	0.401672	709.919200	3.688448	0	32	617.000000	393						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		617.000000	393	11295362	2498740247	766248
11312	17:54:28.312	00:00:11.311	678	625.8986	408.970000	0.646472	0.403728	705.782200	3.465173	0	614.2026	408.607300	0.487341	0.401709	709.838400	3.697236	0	32	620.000000	409						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		620.000000	409	11311985	2498756870	767046
11329	17:54:28.329	00:00:11.328	679	618.4904	411.617700	0.646589	0.403790	705.811800	3.465026	0	615.3528	384.771700	0.487431	0.401777	709.496400	3.670520	0	32	617.000000	398						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		617.000000	398	11328609	2498773494	767844
11345	17:54:28.345	00:00:11.345	680	622.4296	406.900600	0.646759	0.403972	705.895700	3.471403	0	625.1575	395.972700	0.487575	0.401863	709.317400	3.715949	0	32	624.000000	401						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		624.000000	401	11345235	2498790120	768642
11362	17:54:28.362	00:00:11.361	681	626.8615	395.658500	0.646896	0.404247	705.584600	3.447183	0	618.4102	383.623200	0.487676	0.401948	709.401400	3.715058	0	32	623.000000	390						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		623.000000	390	11361985	2498806870	769446
11379	17:54:28.379	00:00:11.378	682	615.2772	398.817800	0.647023	0.404400	705.535200	3.450932	0	616.2369	388.276600	0.487811	0.402039	709.561400	3.695740	0	32	616.000000	394						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		616.000000	394	11378608	2498823493	770244
11395	17:54:28.395	00:00:11.395	683	608.7941	398.052600	0.647150	0.404544	705.699800	3.461664	0	617.4686	392.359300	0.487942	0.402080	709.226400	3.713803	0	32	613.000000	395						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		613.000000	395	11395232	2498840117	771042
11412	17:54:28.412	00:00:11.411	684	619.4575	392.968900	0.647306	0.404699	705.744800	3.502392	0	615.0834	398.948200	0.488031	0.402137	709.216600	3.731295	0	32	617.000000	396						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		617.000000	396	11411856	2498856741	771840
11429	17:54:28.429	00:00:11.428	685	617.7782	404.654200	0.647385	0.404962	705.556500	3.507849	0	624.7571	408.443900	0.488116	0.402284	709.135500	3.755138	0	32	621.000000	407						colorbars_Final.avi	0	1280	800	0	0	606	385	1682	0	Content		621.000000	407	11428609	2498873494	772644
